,datetime,k0,k1,k2,bound
402,1993-01-10 17:25:00,737772.4915,9549052.5785,2600.0,A
403,1993-01-10 17:25:00,737771.14,9549050.8485,2600.0,A
404,1993-01-10 17:25:00,737568.2490000002,9548986.092,2600.0,B
405,1993-01-10 17:25:00,737566.895,9548984.3585,2600.0,B
406,1993-01-12 17:40:00,737388.5245,9549048.39,2600.0,B
407,1993-01-12 17:40:00,737387.1695000002,9549046.6565,2600.0,B
408,1993-01-12 17:40:00,737449.9455,9549029.553,2600.0,B
409,1993-01-12 17:40:00,737448.5904999998,9549027.82,2600.0,B
410,1993-01-12 17:40:00,737746.4090000001,9549043.5585,2600.0,A
411,1993-01-12 17:40:00,737745.054,9549041.8255,2600.0,A
412,1993-01-12 17:40:00,737632.7559999999,9548995.5555,2600.0,A
413,1993-01-12 17:40:00,737631.4010000002,9548993.8225,2600.0,A
414,1993-01-15 17:40:00,737404.6845,9549044.7075,2600.0,B
415,1993-01-15 17:40:00,737403.3300000002,9549042.9745,2600.0,B
416,1993-01-15 17:40:00,737672.652,9548997.8875,2600.0,A
417,1993-01-15 17:40:00,737671.297,9548996.1545,2600.0,A
418,1993-01-17 17:30:00,737583.3790000001,9548981.0895,2600.0,B
419,1993-01-17 17:30:00,737582.0240000001,9548979.3555,2600.0,B
420,1993-01-19 17:35:00,737419.4225,9549039.2025,2600.0,B
421,1993-01-19 17:35:00,737418.0675,9549037.469500003,2600.0,B
422,1993-01-19 17:35:00,737416.7135000002,9549035.7365,2600.0,B
423,1993-01-19 17:35:00,737630.047,9548992.0885,2600.0,A
424,1993-01-19 17:35:00,737628.6925,9548990.3555,2600.0,A
425,1993-01-22 17:38:00,737433.688,9549033.155,2600.0,B
426,1993-01-22 17:38:00,737432.334,9549031.422,2600.0,B
427,1993-01-22 17:38:00,737669.928,9548994.432,2600.0,A
428,1993-01-22 17:38:00,737668.574,9548992.697999999,2600.0,A
429,1993-01-24 17:34:00,737551.6,9548989.166000001,2600.0,B
430,1993-01-24 17:34:00,737550.2459999999,9548987.432,2600.0,B
431,1993-01-24 17:34:00,737601.3620000001,9548979.764,2600.0,B
432,1993-01-24 17:34:00,737600.0079999999,9548978.031,2600.0,B
433,1993-01-26 17:35:00,737447.214,9549026.104,2600.0,B
434,1993-01-26 17:35:00,737445.86,9549024.371,2600.0,B
435,1993-01-29 17:50:00,737627.325,9548988.632000001,2600.0,A
436,1993-01-29 17:50:00,737625.9709999999,9548986.898,2600.0,A
437,1993-01-29 17:50:00,737463.929,9549023.083999999,2600.0,B
438,1993-01-29 17:50:00,737462.575,9549021.351,2600.0,B
439,1993-01-31 17:50:00,737479.183,9549018.294,2600.0,B
440,1993-01-31 17:50:00,737477.829,9549016.561,2600.0,B
441,1993-01-31 17:50:00,737667.219,9548990.965,2600.0,A
442,1993-01-31 17:50:00,737665.865,9548989.231,2600.0,A
443,1993-02-02 17:30:00,737493.49,9549012.242999999,2600.0,B
444,1993-02-02 17:30:00,737492.1359999999,9549010.51,2600.0,B
445,1993-02-02 17:30:00,737650.7370000001,9548994.233,2600.0,A
446,1993-02-02 17:30:00,737649.382,9548992.499,2600.0,A
447,1993-02-05 17:30:00,737507.436,9549005.727,2600.0,B
448,1993-02-05 17:30:00,737506.082,9549003.993999999,2600.0,B
449,1993-02-05 17:30:00,737769.771,9549049.133,2600.0,A
450,1993-02-05 17:30:00,737768.4190000001,9549047.402999999,2600.0,A
451,1993-02-09 17:30:00,737401.9509999999,9549041.261,2600.0,B
452,1993-02-09 17:30:00,737400.5959999999,9549039.527999999,2600.0,B
453,1993-02-09 17:30:00,737598.6529999999,9548976.297,2600.0,B
454,1993-02-09 17:30:00,737597.2990000001,9548974.564,2600.0,B
455,1993-02-09 17:30:00,737743.685,9549040.103,2600.0,A
456,1993-02-09 17:30:00,737742.33,9549038.37,2600.0,A
457,1993-02-14 17:50:00,737461.2209999999,9549019.617,2600.0,B
458,1993-02-14 17:50:00,737459.8670000001,9549017.884,2600.0,B
459,1993-02-14 17:50:00,737648.0279999999,9548990.766,2600.0,A
460,1993-02-14 17:50:00,737646.673,9548989.032,2600.0,A
461,1993-02-16 17:35:00,737415.332,9549034.024,2600.0,B
462,1993-02-16 17:35:00,737413.978,9549032.291000001,2600.0,B
463,1993-02-16 17:35:00,737476.475,9549014.827,2600.0,B
464,1993-02-16 17:35:00,737475.1209999999,9549013.094,2600.0,B
465,1993-02-16 17:35:00,737583.3709999999,9548981.095,2600.0,B
466,1993-02-16 17:35:00,737582.017,9548979.361,2600.0,B
467,1993-02-16 17:35:00,737740.9759999999,9549036.636,2600.0,A
468,1993-02-16 17:35:00,737739.622,9549034.902,2600.0,A
469,1993-02-19 17:37:00,737490.782,9549008.0,2600.0,B
470,1993-02-19 17:37:00,737489.42,9549007.04,2600.0,B
471,1993-02-26 17:32:00,737767.0678913071,9549045.67306,2600.0,A
472,1993-02-26 17:32:00,737765.716384903,9549043.94321071,2600.0,A
473,1993-02-26 17:32:00,737504.7278385441,9549002.26045178,2600.0,B
474,1993-02-26 17:32:00,737503.373716416,9549000.52723468,2600.0,B
475,1993-02-28 17:30:00,737664.510607947,9548987.49758441,2600.0,A
476,1993-02-28 17:30:00,737663.156187312,9548985.76400508,2600.0,A
477,1993-02-28 17:30:00,737519.8338874191,9548997.23320701,2600.0,B
478,1993-02-28 17:30:00,737518.479433869,9548995.49965339,2600.0,B
479,1993-02-28 17:30:00,737473.7665793471,9549011.36089932,2600.0,B
480,1993-02-28 17:30:00,737472.4124475841,9549009.62768974,2600.0,B
481,1993-03-02 17:38:00,737645.319047822,9548987.29863206,2600.0,A
482,1993-03-02 17:38:00,737643.9646302741,9548985.5650503,2600.0,A
483,1993-03-02 17:38:00,737548.89141412,9548985.69874824,2600.0,B
484,1993-03-02 17:38:00,737547.536993795,9548983.96516865,2600.0,B
485,1993-03-02 17:38:00,737488.0736302141,9549005.31058898,2600.0,B
486,1993-03-02 17:38:00,737486.719485132,9549003.5773898,2600.0,B
487,1993-03-05 17:31:00,737764.3648784971,9549042.21336142,2600.0,A
488,1993-03-05 17:31:00,737763.013372092,9549040.48351212,2600.0,A
489,1993-03-05 17:31:00,737691.985044627,9548998.29992192,2600.0,A
490,1993-03-05 17:31:00,737690.630614737,9548996.56634981,2600.0,A
491,1993-03-05 17:31:00,737502.019594286,9548998.79401757,2600.0,B
492,1993-03-05 17:31:00,737500.6654721621,9548997.06080047,2600.0,B
493,1993-03-07 17:03:00,737661.801766679,9548984.03042574,2600.0,A
494,1993-03-07 17:03:00,737660.447346042,9548982.296846401,2600.0,A
495,1993-03-07 17:03:00,737535.1185223641,9548992.433342999,2600.0,B
496,1993-03-07 17:03:00,737533.764064703,9548990.6997926,2600.0,B
497,1993-03-09 17:03:00,737485.365340053,9549001.84419063,2600.0,B
498,1993-03-09 17:03:00,737484.0111949721,9549000.11099146,2600.0,B
499,1993-03-09 17:03:00,737565.531968027,9548982.63129295,2600.0,B
500,1993-03-09 17:03:00,737564.177550864,9548980.89771089,2600.0,B
501,1993-03-09 17:03:00,737391.8399039829,9549247.63445066,2600.0,D
502,1993-03-09 17:03:00,737390.488773997,9549245.90430727,2600.0,D
503,1993-03-12 17:04:00,737762.33,9549038.75,2600.0,A
504,1993-03-12 17:04:00,737760.93,9549037.2,2600.0,A
505,1993-03-12 17:04:00,737580.704,9548977.595,2600.0,B
506,1993-03-12 17:04:00,737579.353,9548975.859,2600.0,B
507,1993-03-14 17:03:00,737517.1209999999,9548993.769,2600.0,B
508,1993-03-14 17:03:00,737515.699,9548992.088,2600.0,B
509,1993-03-14 17:03:00,737596.18,9548972.646,2600.0,B
510,1993-03-14 17:03:00,737594.86,9548970.885,2600.0,B
511,1993-03-15 17:03:00,737659.76,9548980.36,2600.0,A
512,1993-03-15 17:03:00,737658.26,9548978.78,2600.0,A
513,1993-03-16 17:03:00,737532.4096070391,9548988.96624218,2600.0,B
514,1993-03-16 17:03:00,737531.055191584,9548987.23265881,2600.0,B
515,1993-03-19 17:30:00,737642.5390000001,9548983.887,2600.0,A
516,1993-03-19 17:30:00,737635.35853409,9548986.705334699,2600.0,A
517,1993-03-19 17:30:00,737493.37962364,9548999.96195761,2600.0,B
518,1993-03-19 17:30:00,737492.02511201,9548998.22904482,2600.0,B
519,1993-03-21 17:30:00,737753.06610276,9549039.89788823,2600.0,A
520,1993-03-21 17:30:00,737751.71457492,9549038.16805569,2600.0,A
521,1993-03-21 17:30:00,737683.38104529,9548999.43856831,2600.0,A
522,1993-03-21 17:30:00,737682.02660317,9548997.70500576,2600.0,A
523,1993-03-21 17:30:00,737556.92125921,9548983.77518069,2600.0,B
524,1993-03-21 17:30:00,737555.56681709,9548982.04161814,2600.0,B
525,1993-03-23 17:30:00,737618.71904586,9548989.77195729,2600.0,B
526,1993-03-23 17:30:00,737617.36460374,9548988.03839473,2600.0,B
527,1993-03-23 17:30:00,737616.01016163,9548986.30483218,2600.0,B
528,1993-03-23 17:30:00,737614.65571951,9548984.57126963,2600.0,B
529,1993-03-30 17:30:00,737732.37185038,9549037.77478199,2600.0,A
530,1993-03-30 17:30:00,737731.01737365,9549036.04117513,2600.0,A
531,1993-03-30 17:30:00,737650.48825166,9548981.70244026,2600.0,A
532,1993-03-30 17:30:00,737649.13380954,9548979.9688777,2600.0,A
533,1993-04-02 17:03:00,737787.16366777,9549059.17211099,2600.0,A
534,1993-04-02 17:03:00,737785.81213993,9549057.44227845,2600.0,A
535,1993-04-02 17:03:00,737784.45769736,9549055.70871532,2600.0,A
536,1993-04-02 17:03:00,737783.10325479,9549053.975152198,2600.0,A
537,1993-04-02 17:03:00,737781.74881223,9549052.24158907,2600.0,A
538,1993-04-04 17:03:00,737613.30127739,9548982.83770708,2600.0,B
539,1993-04-04 17:03:00,737611.94683528,9548981.10414452,2600.0,B
540,1993-04-04 17:03:00,737523.79761129,9548990.11113517,2600.0,B
541,1993-04-04 17:03:00,737522.44316917,9548988.37757262,2600.0,B
542,1993-04-04 17:03:00,737425.06774626,9549034.30734432,2600.0,B
543,1993-04-04 17:03:00,737423.71323463,9549032.57443153,2600.0,B
544,1993-04-06 17:03:00,737729.66293153,9549034.30761258,2600.0,A
545,1993-04-06 17:03:00,737728.30848941,9549032.57405002,2600.0,A
546,1993-04-06 17:03:00,737540.28177097,9548986.84180327,2600.0,B
547,1993-04-06 17:03:00,737538.92732886,9548985.10824072,2600.0,B
548,1993-04-06 17:03:00,737490.67060037,9548996.49613203,2600.0,B
549,1993-04-06 17:03:00,737489.31608873,9548994.76321924,2600.0,B
550,1993-04-13 17:30:00,737577.839,9548974.25,2600.0,B
551,1993-04-13 17:30:00,737576.8809999999,9548972.207,2600.0,B
552,1993-04-13 17:30:00,737686.58224171,9548991.35398214,2600.0,A
553,1993-04-13 17:30:00,737685.22779959,9548989.62041958,2600.0,A
554,1993-04-16 17:03:00,737798.33310132,9549049.1043166,2600.0,A
555,1993-04-16 17:03:00,737796.98157347,9549047.37448406,2600.0,A
556,1993-04-16 17:03:00,737795.63004563,9549045.64465152,2600.0,A
557,1993-04-16 17:03:00,737794.27851779,9549043.91481897,2600.0,A
558,1993-04-16 17:03:00,737792.92698995,9549042.18498642,2600.0,A
559,1993-04-16 17:03:00,737780.39436966,9549050.50802594,2600.0,A
560,1993-04-16 17:03:00,737779.0399271,9549048.77446281,2600.0,A
561,1993-04-18 17:30:00,737554.21237498,9548980.30805559,2600.0,B
562,1993-04-18 17:30:00,737552.85793286,9548978.57449303,2600.0,B
563,1993-04-18 17:30:00,737508.51256517,9548994.91132031,2600.0,B
564,1993-04-18 17:30:00,737507.15812306,9548993.17775775,2600.0,B
565,1993-04-20 17:30:00,737554.21237498,9548980.30805559,2600.0,B
566,1993-04-20 17:30:00,737552.85793286,9548978.57449303,2600.0,B
567,1993-04-20 17:30:00,737508.51256517,9548994.91132031,2600.0,B
568,1993-04-20 17:30:00,737507.15812306,9548993.17775775,2600.0,B
569,1993-04-25 17:30:00,737438.59185218,9549027.25848732,2600.0,B
570,1993-04-25 17:30:00,737437.23734055,9549025.52557453,2600.0,B
571,1993-04-25 17:30:00,737610.59239316,9548979.37058197,2600.0,B
572,1993-04-25 17:30:00,737609.23795104,9548977.63701942,2600.0,B
573,1993-04-25 17:30:00,737750.36304708,9549036.43822314,2600.0,A
574,1993-04-25 17:30:00,737749.00995099,9549034.70638338,2600.0,A
575,1993-04-27 17:30:00,737452.56494506,9549020.7975901,2600.0,B
576,1993-04-27 17:30:00,737451.21043342,9549019.06467731,2600.0,B
577,1993-04-27 17:30:00,737505.80368094,9548991.4441952,2600.0,B
578,1993-04-27 17:30:00,737504.44923882,9548989.71063265,2600.0,B
579,1993-04-27 17:30:00,737634.00409198,9548984.97177215,2600.0,A
580,1993-04-27 17:30:00,737632.64964986,9548983.2382096,2600.0,A
581,1993-04-30 17:30:00,737465.13921334,9549012.5189913,2600.0,B
582,1993-04-30 17:30:00,737463.78470171,9549010.78607851,2600.0,B
583,1993-04-30 17:30:00,737569.34209254,9548975.30516113,2600.0,B
584,1993-04-30 17:30:00,737567.98765043,9548973.57159858,2600.0,B
585,1993-05-02 17:30:00,737726.9540473,9549030.84048747,2600.0,A
586,1993-05-02 17:30:00,737725.59960518,9549029.10692491,2600.0,A
587,1993-05-02 17:30:00,737724.24516307,9549027.37336236,2600.0,A
588,1993-05-02 17:30:00,737722.89072095,9549025.63979981,2600.0,A
589,1993-05-04 17:30:00,737435.88282891,9549023.79266174,2600.0,B
590,1993-05-04 17:30:00,737434.52831727,9549022.05974895,2600.0,B
591,1993-05-04 17:30:00,737476.74340285,9549002.99804129,2600.0,B
592,1993-05-04 17:30:00,737475.38889122,9549001.2651285,2600.0,B
593,1993-05-04 17:30:00,737587.33602289,9548973.9721011,2600.0,B
594,1993-05-04 17:30:00,737585.98158078,9548972.23853855,2600.0,B
595,1993-05-04 17:30:00,737777.68548453,9549047.04089969,2600.0,A
596,1993-05-04 17:30:00,737776.33104197,9549045.30733656,2600.0,A
597,1993-05-07 17:30:00,737449.85592179,9549017.33176452,2600.0,B
598,1993-05-07 17:30:00,737448.50141015,9549015.59885173,2600.0,B
599,1993-05-07 17:30:00,737677.96327682,9548992.5043181,2600.0,A
600,1993-05-07 17:30:00,737676.60883471,9548990.77075555,2600.0,A
601,1993-05-11 17:30:00,737503.09479671,9548987.977070099,2600.0,B
602,1993-05-11 17:30:00,737501.74035459,9548986.24350754,2600.0,B
603,1993-05-11 17:30:00,737647.77936743,9548978.23531515,2600.0,A
604,1993-05-11 17:30:00,737646.42492531,9548976.5017526,2600.0,A
605,1993-05-11 17:30:00,737747.65562162,9549032.97296513,2600.0,A
606,1993-05-11 17:30:00,737746.30129226,9549031.23954689,2600.0,A
607,1993-05-14 17:30:00,737774.9765994,9549043.57377343,2600.0,A
608,1993-05-14 17:30:00,737773.62215684,9549041.840210302,2600.0,A
609,1993-05-14 17:30:00,737721.53627883,9549023.90623726,2600.0,A
610,1993-05-14 17:30:00,737720.18183672,9549022.172674699,2600.0,A
611,1993-05-14 17:30:00,737462.43019007,9549009.05316573,2600.0,B
612,1993-05-14 17:30:00,737461.07567843,9549007.32025294,2600.0,B
613,1993-05-16 17:30:00,737584.62713866,9548970.504975999,2600.0,B
614,1993-05-16 17:30:00,737583.27269655,9548968.77141345,2600.0,B
615,1993-05-18 17:30:00,737744.94696289,9549029.50612865,2600.0,A
616,1993-05-18 17:30:00,737743.59263353,9549027.77271041,2600.0,A
617,1993-05-18 17:30:00,737607.88350893,9548975.90345687,2600.0,B
618,1993-05-18 17:30:00,737606.52906681,9548974.16989431,2600.0,B
619,1993-05-21 17:30:00,737518.37984282,9548983.17688496,2600.0,B
620,1993-05-21 17:30:00,737517.02540071,9548981.44332241,2600.0,B
621,1993-05-21 17:30:00,737772.26771427,9549040.10664718,2600.0,A
622,1993-05-21 17:30:00,737770.91327171,9549038.37308405,2600.0,A
623,1993-05-23 17:30:00,737631.29520774,9548981.50464705,2600.0,A
624,1993-05-23 17:30:00,737629.94076563,9548979.77108449,2600.0,A
625,1993-05-23 17:30:00,737628.58632351,9548978.03752195,2600.0,A
626,1993-05-25 17:30:00,737537.57288674,9548983.37467817,2600.0,B
627,1993-05-25 17:30:00,737536.21844463,9548981.64111562,2600.0,B
628,1993-05-25 17:30:00,737616.994786,9548963.20140963,2600.0,B
629,1993-05-25 17:30:00,737605.1746247,9548972.43633176,2600.0,B
630,1993-05-25 17:30:00,737419.64969972,9549027.37569316,2600.0,B
631,1993-05-25 17:30:00,737430.16588056,9549016.36837897,2600.0,B
632,1993-05-28 17:30:00,737742.23830416,9549026.03929216,2600.0,A
633,1993-05-28 17:30:00,737740.8839748,9549024.30587392,2600.0,A
634,1993-05-28 17:30:00,737433.17380564,9549020.32683616,2600.0,B
635,1993-05-28 17:30:00,737431.8192939999,9549018.59392337,2600.0,B
636,1993-05-30 17:30:00,737551.50349074,9548976.84093048,2600.0,B
637,1993-05-30 17:30:00,737550.14904863,9548975.10736793,2600.0,B
638,1993-06-01 17:30:00,737718.8273946,9549020.43911215,2600.0,A
639,1993-06-01 17:30:00,737717.47295248,9549018.7055496,2600.0,A
640,1993-06-01 17:30:00,737581.91825443,9548967.03785089,2600.0,B
641,1993-06-01 17:30:00,737580.56381231,9548965.30428834,2600.0,B
642,1993-06-06 17:30:00,737769.55882914,9549036.63952092,2600.0,A
643,1993-06-08 17:30:00,737445.79238688,9549012.13302615,2600.0,B
644,1993-06-08 17:30:00,737447.14689851,9549013.86593894,2600.0,B
645,1993-06-11 17:30:00,737351.337645492,9549159.21518328,2600.0,C
646,1993-06-11 17:30:00,737349.986117654,9549157.48535074,2600.0,C
647,1993-06-11 17:30:00,737624.52299716,9548972.83683428,2600.0,B
648,1993-06-11 17:30:00,737623.16855504,9548971.10327173,2600.0,B
649,1993-06-11 17:30:00,737355.7916546421,9549238.00686557,2600.0,C
650,1993-06-11 17:30:00,737354.437177903,9549236.27325871,2600.0,C
651,1993-06-13 17:30:00,737486.60706546,9548991.29739366,2600.0,B
652,1993-06-13 17:30:00,737487.9615771,9548993.03030645,2600.0,B
653,1993-06-13 17:30:00,737768.20438658,9549034.90595779,2600.0,A
654,1993-06-13 17:30:00,737766.84994401,9549033.17239466,2600.0,A
655,1993-06-15 17:30:00,737348.0511501591,9549203.73607273,2600.0,C
656,1993-06-15 17:30:00,737349.405592274,9549205.46963528,2600.0,C
657,1993-06-15 17:30:00,737712.05518402,9549011.77129939,2600.0,A
658,1993-06-15 17:30:00,737713.40962614,9549013.50486194,2600.0,A
659,1993-06-18 17:30:00,737444.43787524,9549010.40011336,2600.0,B
660,1993-06-18 17:30:00,737443.08336361,9549008.66720057,2600.0,B
661,1993-06-18 17:30:00,737791.57546211,9549040.45515388,2600.0,A
662,1993-06-19 17:30:00,737459.7211668,9549005.58734015,2600.0,B
663,1993-06-19 17:30:00,737458.36665516,9549003.85442736,2600.0,B
664,1993-06-19 17:30:00,737457.01214352,9549002.12151457,2600.0,B
665,1993-06-19 17:30:00,737455.65763189,9549000.38860178,2600.0,B
666,1993-06-19 17:30:00,737454.30312025,9548998.65568899,2600.0,B
667,1993-06-20 17:30:00,737739.52964543,9549022.57245568,2600.0,A
668,1993-06-20 17:30:00,737738.17531606,9549020.83903744,2600.0,A
669,1993-06-20 17:30:00,737736.8209867,9549019.10561919,2600.0,A
670,1993-06-20 17:30:00,737735.46665733,9549017.37220095,2600.0,A
671,1993-06-20 17:30:00,737734.11232797,9549015.63878271,2600.0,A
672,1993-06-22 17:30:00,737710.7007419,9549010.03773683,2600.0,A
673,1993-06-22 17:30:00,737709.34629979,9549008.30417428,2600.0,A
674,1993-06-22 17:30:00,737765.49550145,9549031.43883154,2600.0,A
675,1993-06-22 17:30:00,737764.14105888,9549029.70526841,2600.0,A
676,1993-06-25 17:30:00,737441.72885197,9549006.93428779,2600.0,B
677,1993-06-25 17:30:00,737440.37434033,9549005.201375,2600.0,B
678,1993-06-25 17:30:00,737645.0704832,9548974.76819004,2600.0,A
679,1993-06-25 17:30:00,737643.71604108,9548973.03462749,2600.0,A
680,1993-06-25 17:30:00,737762.78661632,9549027.97170528,2600.0,A
681,1993-06-25 17:30:00,737761.43217375,9549026.23814215,2600.0,A
682,1993-06-27 17:30:00,737621.81411293,9548969.36970918,2600.0,B
683,1993-06-27 17:30:00,737620.45967081,9548967.63614662,2600.0,B
684,1993-06-27 17:30:00,737675.25439259,9548989.03719299,2600.0,A
685,1993-06-27 17:30:00,737673.89995047,9548987.30363044,2600.0,A
686,1993-06-27 17:30:00,737732.7579986,9549013.90536447,2600.0,A
687,1993-06-27 17:30:00,737731.40355648,9549012.17180191,2600.0,A
688,1993-06-27 17:30:00,737790.22393427,9549038.72532133,2600.0,A
689,1993-06-27 17:30:00,737788.87240643,9549036.99548879,2600.0,A
690,1993-07-02 17:30:00,737787.52087859,9549035.26565624,2600.0,A
691,1993-07-02 17:30:00,737786.16935075,9549033.5358237,2600.0,A
692,1993-07-02 17:30:00,737642.36159897,9548971.30106494,2600.0,A
693,1993-07-02 17:30:00,737641.00715685,9548969.56750238,2600.0,A
694,1993-07-02 17:30:00,737439.0198287,9549003.46846221,2600.0,B
695,1993-07-02 17:30:00,737437.66531706,9549001.73554942,2600.0,B
696,1993-07-04 17:30:00,737760.07773119,9549024.50457903,2600.0,A
697,1993-07-04 17:30:00,737758.72328862,9549022.7710159,2600.0,A
698,1993-07-04 17:30:00,737672.54550836,9548985.57006789,2600.0,A
699,1993-07-04 17:30:00,737671.19106624,9548983.83650533,2600.0,A
700,1993-07-04 17:30:00,737602.46574046,9548968.96920665,2600.0,B
701,1993-07-04 17:30:00,737601.11129835,9548967.2356441,2600.0,B
702,1993-07-06 17:30:00,737784.81782291,9549031.80599115,2600.0,A
703,1993-07-06 17:30:00,737783.46629507,9549030.07615861,2600.0,A
704,1993-07-06 17:30:00,737707.99185767,9549006.57061173,2600.0,A
705,1993-07-06 17:30:00,737706.63741556,9549004.83704917,2600.0,A
706,1993-07-06 17:30:00,737619.1052287,9548965.90258407,2600.0,B
707,1993-07-06 17:30:00,737617.75078658,9548964.16902152,2600.0,B
708,1993-07-06 17:30:00,737452.94860862,9548996.9227762,2600.0,B
709,1993-07-06 17:30:00,737451.59409698,9548995.18986341,2600.0,B
710,1993-07-09 17:30:00,737471.32535631,9548996.06639013,2600.0,B
711,1993-07-09 17:30:00,737469.97084467,9548994.33347734,2600.0,B
712,1993-07-09 17:30:00,737468.61633303,9548992.60056455,2600.0,B
713,1993-07-09 17:30:00,737467.2618214,9548990.86765176,2600.0,B
714,1993-07-09 17:30:00,737465.90730976,9548989.13473898,2600.0,B
715,1993-07-09 17:30:00,737464.55279813,9548987.40182618,2600.0,B
716,1993-07-13 17:30:00,737450.23958534,9548993.45695063,2600.0,B
717,1993-07-13 17:30:00,737448.88507371,9548991.72403784,2600.0,B
718,1993-07-13 17:30:00,737599.75685623,9548965.50208155,2600.0,B
719,1993-07-13 17:30:00,737598.40241411,9548963.76851899,2600.0,B
720,1993-07-13 17:30:00,737639.65271473,9548967.83393983,2600.0,A
721,1993-07-13 17:30:00,737638.29827261,9548966.10037728,2600.0,A
722,1993-07-13 17:30:00,737782.11476723,9549028.34632606,2600.0,A
723,1993-07-13 17:30:00,737780.76323939,9549026.61649352,2600.0,A
724,1993-07-16 17:30:00,737534.86400251,9548979.90755306,2600.0,B
725,1993-07-16 17:30:00,737533.50956039,9548978.17399051,2600.0,B
726,1993-07-16 17:30:00,737532.15511828,9548976.44042796,2600.0,B
727,1993-07-16 17:30:00,737530.80067616,9548974.7068654,2600.0,B
728,1993-07-16 17:30:00,737529.44623404,9548972.97330285,2600.0,B
729,1993-07-18 17:30:00,737485.25255382,9548989.56448087,2600.0,B
730,1993-07-18 17:30:00,737483.89804219,9548987.83156808,2600.0,B
731,1993-07-18 17:30:00,737548.79460651,9548973.37380538,2600.0,B
732,1993-07-18 17:30:00,737547.44016439,9548971.64024282,2600.0,B
733,1993-07-18 17:30:00,737669.83662413,9548982.10294278,2600.0,A
734,1993-07-18 17:30:00,737668.48218201,9548980.36938023,2600.0,A
735,1993-07-18 17:30:00,737730.04911437,9549010.43823936,2600.0,A
736,1993-07-18 17:30:00,737728.69467225,9549008.70467681,2600.0,A
737,1993-07-20 17:30:00,737500.38591247,9548984.50994499,2600.0,B
738,1993-07-20 17:30:00,737499.03147036,9548982.77638244,2600.0,B
739,1993-07-20 17:30:00,737615.04190235,9548960.70189641,2600.0,B
740,1993-07-20 17:30:00,737616.39634446,9548962.43545896,2600.0,B
741,1993-07-20 17:30:00,737705.28297344,9549003.10348662,2600.0,A
742,1993-07-20 17:30:00,737703.92853132,9549001.36992407,2600.0,A
743,1993-07-20 17:30:00,737779.41171155,9549024.88666097,2600.0,A
744,1993-07-20 17:30:00,737778.06018371,9549023.15682843,2600.0,A
745,1993-07-23 17:30:00,737562.56988196,9548966.63734837,2600.0,B
746,1993-07-23 17:30:00,737563.92432408,9548968.37091092,2600.0,B
747,1993-07-23 17:30:00,737597.047972,9548962.03495644,2600.0,B
748,1993-07-23 17:30:00,737595.69352988,9548960.30139389,2600.0,B
749,1993-07-23 17:30:00,737636.9438305,9548964.36681473,2600.0,A
750,1993-07-23 17:30:00,737635.58938838,9548962.63325217,2600.0,A
751,1993-07-23 17:30:00,737757.36884605,9549021.03745277,2600.0,A
752,1993-07-23 17:30:00,737756.01440349,9549019.30388964,2600.0,A
753,1993-07-25 17:30:00,737699.86520497,9548996.16923641,2600.0,A
754,1993-07-25 17:30:00,737698.51076286,9548994.43567386,2600.0,A
755,1993-07-25 17:30:00,737697.15632074,9548992.70211131,2600.0,A
756,1993-07-25 17:30:00,737702.57408921,9548999.63636152,2600.0,A
757,1993-07-25 17:30:00,737701.21964709,9548997.90279897,2600.0,A
758,1993-07-27 17:30:00,737528.09179193,9548971.2397403,2600.0,B
759,1993-07-27 17:30:00,737526.73734981,9548969.50617774,2600.0,B
760,1993-07-27 17:30:00,737667.12773989,9548978.63581767,2600.0,A
761,1993-07-27 17:30:00,737665.77329778,9548976.90225512,2600.0,A
762,1993-07-27 17:30:00,737727.34023014,9549006.97111425,2600.0,A
763,1993-07-27 17:30:00,737725.98578802,9549005.2375517,2600.0,A
764,1993-07-27 17:30:00,737776.70865587,9549021.42699588,2600.0,A
765,1993-07-27 17:30:00,737775.35712803,9549019.69716334,2600.0,A
766,1993-07-30 17:30:00,737546.08572228,9548969.90668027,2600.0,B
767,1993-07-30 17:30:00,737544.73128016,9548968.17311772,2600.0,B
768,1993-07-30 17:30:00,737543.37683804,9548966.43955516,2600.0,B
769,1993-07-30 17:30:00,737542.02239593,9548964.70599261,2600.0,B
770,1993-07-30 17:30:00,737540.66795381,9548962.97243006,2600.0,B
771,1993-08-01 17:30:00,737772.6525041,9549016.23549103,2600.0,A
772,1993-08-01 17:30:00,737774.00560019,9549017.96733079,2600.0,A
773,1993-08-01 17:30:00,737695.80187862,9548990.96854875,2600.0,A
774,1993-08-01 17:30:00,737694.44743651,9548989.234986199,2600.0,A
775,1993-08-01 17:30:00,737613.68746023,9548958.96833386,2600.0,B
776,1993-08-01 17:30:00,737612.33301811,9548957.234771302,2600.0,B
777,1993-08-01 17:30:00,737577.85492808,9548961.83716324,2600.0,B
778,1993-08-01 17:30:00,737579.2093701999,9548963.57072579,2600.0,B
779,1993-08-03 17:30:00,737753.30548464,9549015.83672023,2600.0,A
780,1993-08-03 17:30:00,737754.65992675,9549017.57028278,2600.0,A
781,1993-08-03 17:30:00,737693.09299439,9548987.50142365,2600.0,A
782,1993-08-03 17:30:00,737691.73855228,9548985.76786109,2600.0,A
783,1993-08-03 17:30:00,737463.19828649,9548985.6689134,2600.0,B
