Point ID,Points_0,Points_1,Points_2,Points_Magnitude
198,734522,9.5512e+06,2740,9.57941e+06
201,734522,9.5512e+06,2740,9.57941e+06
202,734522,9.5512e+06,2740,9.57941e+06
203,734522,9.5512e+06,2740,9.57941e+06
206,734522,9.5512e+06,2740,9.57941e+06
207,734522,9.5512e+06,2740,9.57941e+06
208,734522,9.5512e+06,2740,9.57941e+06
209,734535,9.5512e+06,2740,9.5794e+06
211,734522,9.5512e+06,2740,9.57941e+06
212,734522,9.5512e+06,2740,9.57941e+06
213,734522,9.5512e+06,2740,9.57941e+06
215,734523,9.5512e+06,2740,9.57941e+06
216,734522,9.5512e+06,2740,9.57941e+06
217,734522,9.5512e+06,2740,9.57941e+06
218,734522,9.5512e+06,2740,9.57941e+06
219,734523,9.5512e+06,2740,9.57941e+06
220,734535,9.5512e+06,2740,9.5794e+06
221,734522,9.5512e+06,2740,9.57941e+06
222,734522,9.5512e+06,2740,9.57941e+06
234,734535,9.5512e+06,2740,9.5794e+06
250,734523,9.5512e+06,2740,9.57941e+06
258,734523,9.5512e+06,2740,9.57941e+06
259,734535,9.5512e+06,2740,9.5794e+06
260,734535,9.5512e+06,2740,9.5794e+06
261,734523,9.5512e+06,2740,9.57941e+06
262,734523,9.5512e+06,2740,9.57941e+06
263,734523,9.5512e+06,2740,9.57941e+06
264,734588,9.55125e+06,2740,9.57946e+06
265,734535,9.5512e+06,2740,9.5794e+06
266,734523,9.5512e+06,2740,9.57941e+06
267,734523,9.5512e+06,2740,9.57941e+06
268,734523,9.5512e+06,2740,9.57941e+06
269,734542,9.55129e+06,2740,9.57949e+06
270,734588,9.55125e+06,2740,9.57946e+06
271,734523,9.5512e+06,2740,9.57941e+06
272,734523,9.5512e+06,2740,9.57941e+06
283,734535,9.5512e+06,2740,9.5794e+06
286,734535,9.5512e+06,2740,9.5794e+06
287,734535,9.5512e+06,2740,9.5794e+06
288,734535,9.5512e+06,2740,9.5794e+06
289,734535,9.5512e+06,2740,9.5794e+06
291,734535,9.5512e+06,2740,9.5794e+06
292,734535,9.5512e+06,2740,9.5794e+06
294,734535,9.5512e+06,2740,9.5794e+06
298,734535,9.5512e+06,2740,9.5794e+06
301,734535,9.5512e+06,2740,9.5794e+06
302,734535,9.5512e+06,2740,9.5794e+06
303,734535,9.5512e+06,2740,9.5794e+06
304,734548,9.55119e+06,2740,9.57939e+06
306,734535,9.5512e+06,2740,9.5794e+06
307,734535,9.5512e+06,2740,9.5794e+06
308,734535,9.5512e+06,2740,9.5794e+06
309,734588,9.55125e+06,2740,9.57946e+06
310,734548,9.55119e+06,2740,9.57939e+06
311,734535,9.5512e+06,2740,9.5794e+06
312,734535,9.5512e+06,2740,9.5794e+06
319,734548,9.55119e+06,2740,9.57939e+06
330,734542,9.55129e+06,2740,9.57949e+06
338,734542,9.55129e+06,2740,9.57949e+06
341,734542,9.55129e+06,2740,9.57949e+06
342,734542,9.55129e+06,2740,9.57949e+06
343,734542,9.55129e+06,2740,9.57949e+06
345,734588,9.55125e+06,2740,9.57946e+06
346,734542,9.55129e+06,2740,9.57949e+06
347,734542,9.55129e+06,2740,9.57949e+06
348,734547,9.55119e+06,2740,9.57939e+06
351,734547,9.55119e+06,2740,9.57939e+06
352,734547,9.55119e+06,2740,9.57939e+06
353,734547,9.55119e+06,2740,9.57939e+06
356,734547,9.55119e+06,2740,9.57939e+06
357,734547,9.55119e+06,2740,9.57939e+06
358,734547,9.55119e+06,2740,9.57939e+06
359,734559,9.55118e+06,2740,9.57938e+06
361,734547,9.55119e+06,2740,9.57939e+06
362,734547,9.55119e+06,2740,9.57939e+06
363,734547,9.55119e+06,2740,9.57939e+06
365,734548,9.55119e+06,2740,9.57939e+06
366,734547,9.55119e+06,2740,9.57939e+06
367,734547,9.55119e+06,2740,9.57939e+06
368,734547,9.55119e+06,2740,9.57939e+06
369,734548,9.55119e+06,2740,9.57939e+06
370,734559,9.55118e+06,2740,9.57938e+06
371,734547,9.55119e+06,2740,9.57939e+06
372,734547,9.55119e+06,2740,9.57939e+06
384,734559,9.55118e+06,2740,9.57938e+06
390,734548,9.55119e+06,2740,9.57939e+06
398,734548,9.55119e+06,2740,9.57939e+06
399,734560,9.55118e+06,2740,9.57938e+06
400,734559,9.55118e+06,2740,9.57938e+06
401,734548,9.55119e+06,2740,9.57939e+06
402,734548,9.55119e+06,2740,9.57939e+06
403,734548,9.55119e+06,2740,9.57939e+06
404,734588,9.55125e+06,2740,9.57946e+06
405,734560,9.55118e+06,2740,9.57938e+06
406,734548,9.55119e+06,2740,9.57939e+06
407,734548,9.55119e+06,2740,9.57939e+06
428,734559,9.55118e+06,2740,9.57938e+06
431,734559,9.55118e+06,2740,9.57938e+06
432,734559,9.55118e+06,2740,9.57938e+06
433,734559,9.55118e+06,2740,9.57938e+06
434,734560,9.55118e+06,2740,9.57938e+06
436,734559,9.55118e+06,2740,9.57938e+06
437,734559,9.55118e+06,2740,9.57938e+06
439,734560,9.55118e+06,2740,9.57938e+06
443,734560,9.55118e+06,2740,9.57938e+06
446,734560,9.55118e+06,2740,9.57938e+06
447,734560,9.55118e+06,2740,9.57938e+06
448,734560,9.55118e+06,2740,9.57938e+06
449,734572,9.55117e+06,2740,9.57938e+06
451,734560,9.55118e+06,2740,9.57938e+06
452,734560,9.55118e+06,2740,9.57938e+06
453,734560,9.55118e+06,2740,9.57938e+06
454,734629,9.55122e+06,2740,9.57944e+06
455,734572,9.55117e+06,2740,9.57938e+06
456,734560,9.55118e+06,2740,9.57938e+06
457,734560,9.55118e+06,2740,9.57938e+06
458,734560,9.55118e+06,2740,9.57938e+06
459,734588,9.55125e+06,2740,9.57946e+06
460,734629,9.55122e+06,2740,9.57944e+06
461,734560,9.55118e+06,2740,9.57938e+06
462,734560,9.55118e+06,2740,9.57938e+06
469,734572,9.55117e+06,2740,9.57938e+06
483,734572,9.55117e+06,2740,9.57938e+06
486,734572,9.55117e+06,2740,9.57938e+06
487,734572,9.55117e+06,2740,9.57938e+06
488,734572,9.55117e+06,2740,9.57938e+06
491,734572,9.55117e+06,2740,9.57938e+06
492,734572,9.55117e+06,2740,9.57938e+06
493,734572,9.55117e+06,2740,9.57938e+06
494,734584,9.55116e+06,2740,9.57937e+06
496,734572,9.55117e+06,2740,9.57938e+06
497,734572,9.55117e+06,2740,9.57938e+06
498,734572,9.55117e+06,2740,9.57938e+06
500,734572,9.55117e+06,2740,9.57938e+06
501,734572,9.55117e+06,2740,9.57938e+06
502,734572,9.55117e+06,2740,9.57938e+06
503,734572,9.55117e+06,2740,9.57938e+06
504,734572,9.55117e+06,2740,9.57938e+06
505,734584,9.55116e+06,2740,9.57937e+06
506,734572,9.55117e+06,2740,9.57938e+06
507,734572,9.55117e+06,2740,9.57938e+06
519,734584,9.55116e+06,2740,9.57937e+06
525,734572,9.55117e+06,2740,9.57938e+06
533,734572,9.55117e+06,2740,9.57938e+06
534,734585,9.55116e+06,2740,9.57937e+06
535,734584,9.55116e+06,2740,9.57937e+06
536,734572,9.55117e+06,2740,9.57938e+06
537,734572,9.55117e+06,2740,9.57938e+06
538,734572,9.55117e+06,2740,9.57938e+06
539,734629,9.55122e+06,2740,9.57944e+06
540,734585,9.55116e+06,2740,9.57937e+06
541,734572,9.55117e+06,2740,9.57938e+06
542,734572,9.55117e+06,2740,9.57938e+06
558,734584,9.55116e+06,2740,9.57937e+06
561,734584,9.55116e+06,2740,9.57937e+06
562,734584,9.55116e+06,2740,9.57937e+06
563,734584,9.55116e+06,2740,9.57937e+06
564,734585,9.55116e+06,2740,9.57937e+06
566,734584,9.55116e+06,2740,9.57937e+06
567,734584,9.55116e+06,2740,9.57937e+06
569,734585,9.55116e+06,2740,9.57937e+06
573,734585,9.55116e+06,2740,9.57937e+06
576,734585,9.55116e+06,2740,9.57937e+06
577,734585,9.55116e+06,2740,9.57937e+06
578,734585,9.55116e+06,2740,9.57937e+06
579,734597,9.55115e+06,2740,9.57936e+06
581,734585,9.55116e+06,2740,9.57937e+06
582,734585,9.55116e+06,2740,9.57937e+06
583,734585,9.55116e+06,2740,9.57937e+06
584,734629,9.55122e+06,2740,9.57944e+06
585,734597,9.55115e+06,2740,9.57936e+06
586,734585,9.55116e+06,2740,9.57937e+06
587,734585,9.55116e+06,2740,9.57937e+06
594,734597,9.55115e+06,2740,9.57936e+06
610,734588,9.55125e+06,2740,9.57946e+06
613,734588,9.55125e+06,2740,9.57946e+06
616,734588,9.55125e+06,2740,9.57946e+06
617,734588,9.55125e+06,2740,9.57946e+06
618,734588,9.55125e+06,2740,9.57946e+06
620,734629,9.55122e+06,2740,9.57944e+06
621,734588,9.55125e+06,2740,9.57946e+06
622,734588,9.55125e+06,2740,9.57946e+06
623,734596,9.55115e+06,2740,9.57936e+06
626,734596,9.55115e+06,2740,9.57936e+06
627,734596,9.55115e+06,2740,9.57936e+06
628,734596,9.55115e+06,2740,9.57936e+06
631,734596,9.55115e+06,2740,9.57936e+06
632,734596,9.55115e+06,2740,9.57936e+06
633,734596,9.55115e+06,2740,9.57936e+06
634,734609,9.55114e+06,2740,9.57935e+06
636,734596,9.55115e+06,2740,9.57936e+06
637,734596,9.55115e+06,2740,9.57936e+06
638,734596,9.55115e+06,2740,9.57936e+06
640,734597,9.55115e+06,2740,9.57936e+06
641,734596,9.55115e+06,2740,9.57936e+06
642,734596,9.55115e+06,2740,9.57936e+06
643,734596,9.55115e+06,2740,9.57936e+06
644,734597,9.55115e+06,2740,9.57936e+06
645,734609,9.55114e+06,2740,9.57935e+06
646,734596,9.55115e+06,2740,9.57936e+06
647,734596,9.55115e+06,2740,9.57936e+06
659,734609,9.55114e+06,2740,9.57935e+06
665,734597,9.55115e+06,2740,9.57936e+06
673,734597,9.55115e+06,2740,9.57936e+06
674,734609,9.55114e+06,2740,9.57935e+06
675,734609,9.55114e+06,2740,9.57935e+06
676,734597,9.55115e+06,2740,9.57936e+06
677,734597,9.55115e+06,2740,9.57936e+06
678,734597,9.55115e+06,2740,9.57936e+06
679,734629,9.55122e+06,2740,9.57944e+06
680,734609,9.55114e+06,2740,9.57935e+06
681,734597,9.55115e+06,2740,9.57936e+06
682,734597,9.55115e+06,2740,9.57936e+06
698,734609,9.55114e+06,2740,9.57935e+06
701,734609,9.55114e+06,2740,9.57935e+06
702,734609,9.55114e+06,2740,9.57935e+06
703,734609,9.55114e+06,2740,9.57935e+06
704,734609,9.55114e+06,2740,9.57935e+06
706,734609,9.55114e+06,2740,9.57935e+06
707,734609,9.55114e+06,2740,9.57935e+06
709,734609,9.55114e+06,2740,9.57935e+06
713,734609,9.55114e+06,2740,9.57935e+06
716,734609,9.55114e+06,2740,9.57935e+06
717,734609,9.55114e+06,2740,9.57935e+06
718,734609,9.55114e+06,2740,9.57935e+06
719,734622,9.55114e+06,2740,9.57935e+06
721,734609,9.55114e+06,2740,9.57935e+06
722,734609,9.55114e+06,2740,9.57935e+06
723,734609,9.55114e+06,2740,9.57935e+06
724,734629,9.55122e+06,2740,9.57944e+06
725,734622,9.55114e+06,2740,9.57935e+06
726,734609,9.55114e+06,2740,9.57935e+06
727,734609,9.55114e+06,2740,9.57935e+06
734,734622,9.55114e+06,2740,9.57935e+06
743,734621,9.55114e+06,2740,9.57935e+06
746,734621,9.55114e+06,2740,9.57935e+06
747,734621,9.55114e+06,2740,9.57935e+06
748,734621,9.55114e+06,2740,9.57935e+06
751,734621,9.55114e+06,2740,9.57935e+06
752,734621,9.55114e+06,2740,9.57935e+06
753,734621,9.55114e+06,2740,9.57935e+06
754,734633,9.55113e+06,2740,9.57934e+06
756,734621,9.55114e+06,2740,9.57935e+06
757,734621,9.55114e+06,2740,9.57935e+06
758,734621,9.55114e+06,2740,9.57935e+06
760,734622,9.55114e+06,2740,9.57935e+06
761,734621,9.55114e+06,2740,9.57935e+06
762,734621,9.55114e+06,2740,9.57935e+06
763,734621,9.55114e+06,2740,9.57935e+06
764,734622,9.55114e+06,2740,9.57935e+06
765,734633,9.55113e+06,2740,9.57934e+06
766,734621,9.55114e+06,2740,9.57935e+06
767,734621,9.55114e+06,2740,9.57935e+06
779,734633,9.55113e+06,2740,9.57934e+06
785,734622,9.55114e+06,2740,9.57935e+06
793,734622,9.55114e+06,2740,9.57935e+06
794,734629,9.55122e+06,2740,9.57944e+06
795,734634,9.55113e+06,2740,9.57934e+06
796,734622,9.55114e+06,2740,9.57935e+06
797,734622,9.55114e+06,2740,9.57935e+06
798,734622,9.55114e+06,2740,9.57935e+06
799,734634,9.55113e+06,2740,9.57934e+06
800,734633,9.55113e+06,2740,9.57934e+06
801,734622,9.55114e+06,2740,9.57935e+06
802,734622,9.55114e+06,2740,9.57935e+06
820,734629,9.55122e+06,2740,9.57944e+06
823,734629,9.55122e+06,2740,9.57944e+06
826,734629,9.55122e+06,2740,9.57944e+06
827,734629,9.55122e+06,2740,9.57944e+06
828,734629,9.55122e+06,2740,9.57944e+06
829,734646,9.55112e+06,2740,9.57933e+06
830,734634,9.55113e+06,2740,9.57934e+06
831,734629,9.55122e+06,2740,9.57944e+06
832,734629,9.55122e+06,2740,9.57944e+06
833,734629,9.55122e+06,2740,9.57944e+06
834,734659,9.55111e+06,2740,9.57932e+06
835,734646,9.55112e+06,2740,9.57933e+06
836,734629,9.55122e+06,2740,9.57944e+06
837,734629,9.55122e+06,2740,9.57944e+06
838,734629,9.55122e+06,2740,9.57944e+06
839,734671,9.5511e+06,2740,9.57932e+06
840,734659,9.55111e+06,2740,9.57932e+06
841,734629,9.55122e+06,2740,9.57944e+06
842,734629,9.55122e+06,2740,9.57944e+06
843,734629,9.55122e+06,2740,9.57944e+06
844,734683,9.55109e+06,2740,9.57931e+06
845,734671,9.5511e+06,2740,9.57932e+06
846,734629,9.55122e+06,2740,9.57944e+06
847,734629,9.55122e+06,2740,9.57944e+06
848,734629,9.55122e+06,2740,9.57944e+06
849,734826,9.55109e+06,2740,9.57931e+06
850,734683,9.55109e+06,2740,9.57931e+06
851,734629,9.55122e+06,2740,9.57944e+06
852,734629,9.55122e+06,2740,9.57944e+06
853,734629,9.55122e+06,2740,9.57944e+06
856,734629,9.55122e+06,2740,9.57944e+06
857,734629,9.55122e+06,2740,9.57944e+06
858,734629,9.55122e+06,2740,9.57944e+06
860,734826,9.55109e+06,2740,9.57931e+06
861,734629,9.55122e+06,2740,9.57944e+06
862,734629,9.55122e+06,2740,9.57944e+06
878,734633,9.55113e+06,2740,9.57934e+06
881,734633,9.55113e+06,2740,9.57934e+06
882,734633,9.55113e+06,2740,9.57934e+06
883,734633,9.55113e+06,2740,9.57934e+06
884,734634,9.55113e+06,2740,9.57934e+06
886,734633,9.55113e+06,2740,9.57934e+06
887,734633,9.55113e+06,2740,9.57934e+06
889,734634,9.55113e+06,2740,9.57934e+06
893,734634,9.55113e+06,2740,9.57934e+06
896,734634,9.55113e+06,2740,9.57934e+06
897,734634,9.55113e+06,2740,9.57934e+06
898,734634,9.55113e+06,2740,9.57934e+06
899,734646,9.55112e+06,2740,9.57933e+06
901,734634,9.55113e+06,2740,9.57934e+06
902,734634,9.55113e+06,2740,9.57934e+06
904,734646,9.55112e+06,2740,9.57933e+06
908,734646,9.55112e+06,2740,9.57933e+06
911,734646,9.55112e+06,2740,9.57933e+06
912,734646,9.55112e+06,2740,9.57933e+06
913,734646,9.55112e+06,2740,9.57933e+06
916,734646,9.55112e+06,2740,9.57933e+06
917,734646,9.55112e+06,2740,9.57933e+06
918,734646,9.55112e+06,2740,9.57933e+06
919,734658,9.55111e+06,2740,9.57932e+06
921,734646,9.55112e+06,2740,9.57933e+06
922,734646,9.55112e+06,2740,9.57933e+06
923,734646,9.55112e+06,2740,9.57933e+06
925,734646,9.55112e+06,2740,9.57933e+06
926,734646,9.55112e+06,2740,9.57933e+06
927,734646,9.55112e+06,2740,9.57933e+06
928,734646,9.55112e+06,2740,9.57933e+06
929,734646,9.55112e+06,2740,9.57933e+06
930,734658,9.55111e+06,2740,9.57932e+06
931,734646,9.55112e+06,2740,9.57933e+06
932,734646,9.55112e+06,2740,9.57933e+06
944,734658,9.55111e+06,2740,9.57932e+06
950,734646,9.55112e+06,2740,9.57933e+06
958,734646,9.55112e+06,2740,9.57933e+06
959,734659,9.55111e+06,2740,9.57932e+06
960,734658,9.55111e+06,2740,9.57932e+06
961,734646,9.55112e+06,2740,9.57933e+06
962,734646,9.55112e+06,2740,9.57933e+06
978,734658,9.55111e+06,2740,9.57932e+06
981,734658,9.55111e+06,2740,9.57932e+06
982,734658,9.55111e+06,2740,9.57932e+06
983,734658,9.55111e+06,2740,9.57932e+06
984,734659,9.55111e+06,2740,9.57932e+06
986,734658,9.55111e+06,2740,9.57932e+06
987,734658,9.55111e+06,2740,9.57932e+06
989,734659,9.55111e+06,2740,9.57932e+06
993,734659,9.55111e+06,2740,9.57932e+06
996,734659,9.55111e+06,2740,9.57932e+06
997,734659,9.55111e+06,2740,9.57932e+06
998,734659,9.55111e+06,2740,9.57932e+06
999,734671,9.5511e+06,2740,9.57932e+06
1001,734659,9.55111e+06,2740,9.57932e+06
1002,734659,9.55111e+06,2740,9.57932e+06
1009,734671,9.5511e+06,2740,9.57932e+06
1018,734670,9.5511e+06,2740,9.57932e+06
1021,734670,9.5511e+06,2740,9.57932e+06
1022,734670,9.5511e+06,2740,9.57932e+06
1023,734670,9.5511e+06,2740,9.57932e+06
1026,734670,9.5511e+06,2740,9.57932e+06
1027,734670,9.5511e+06,2740,9.57932e+06
1028,734670,9.5511e+06,2740,9.57932e+06
1029,734682,9.55109e+06,2740,9.57931e+06
1031,734670,9.5511e+06,2740,9.57932e+06
1032,734670,9.5511e+06,2740,9.57932e+06
1033,734670,9.5511e+06,2740,9.57932e+06
1035,734671,9.5511e+06,2740,9.57932e+06
1036,734670,9.5511e+06,2740,9.57932e+06
1037,734670,9.5511e+06,2740,9.57932e+06
1038,734670,9.5511e+06,2740,9.57932e+06
1039,734671,9.5511e+06,2740,9.57932e+06
1040,734682,9.55109e+06,2740,9.57931e+06
1041,734670,9.5511e+06,2740,9.57932e+06
1042,734670,9.5511e+06,2740,9.57932e+06
1054,734682,9.55109e+06,2740,9.57931e+06
1060,734671,9.5511e+06,2740,9.57932e+06
1068,734671,9.5511e+06,2740,9.57932e+06
1069,734683,9.55109e+06,2740,9.57931e+06
1070,734682,9.55109e+06,2740,9.57931e+06
1071,734671,9.5511e+06,2740,9.57932e+06
1072,734671,9.5511e+06,2740,9.57932e+06
1088,734682,9.55109e+06,2740,9.57931e+06
1091,734682,9.55109e+06,2740,9.57931e+06
1092,734682,9.55109e+06,2740,9.57931e+06
1093,734682,9.55109e+06,2740,9.57931e+06
1094,734683,9.55109e+06,2740,9.57931e+06
1096,734682,9.55109e+06,2740,9.57931e+06
1097,734682,9.55109e+06,2740,9.57931e+06
1099,734683,9.55109e+06,2740,9.57931e+06
1103,734683,9.55109e+06,2740,9.57931e+06
1106,734683,9.55109e+06,2740,9.57931e+06
1107,734683,9.55109e+06,2740,9.57931e+06
1108,734683,9.55109e+06,2740,9.57931e+06
1109,734696,9.55108e+06,2740,9.5793e+06
1111,734683,9.55109e+06,2740,9.57931e+06
1112,734683,9.55109e+06,2740,9.57931e+06
1113,734683,9.55109e+06,2740,9.57931e+06
1114,734826,9.55109e+06,2740,9.57931e+06
1115,734696,9.55108e+06,2740,9.5793e+06
1116,734683,9.55109e+06,2740,9.57931e+06
1117,734683,9.55109e+06,2740,9.57931e+06
1124,734696,9.55108e+06,2740,9.5793e+06
1134,734696,9.55108e+06,2740,9.5793e+06
1143,734695,9.55108e+06,2740,9.5793e+06
1146,734695,9.55108e+06,2740,9.5793e+06
1147,734695,9.55108e+06,2740,9.5793e+06
1148,734695,9.55108e+06,2740,9.5793e+06
1151,734695,9.55108e+06,2740,9.5793e+06
1152,734695,9.55108e+06,2740,9.5793e+06
1153,734695,9.55108e+06,2740,9.5793e+06
1154,734707,9.55108e+06,2740,9.57929e+06
1156,734695,9.55108e+06,2740,9.5793e+06
1157,734695,9.55108e+06,2740,9.5793e+06
1158,734695,9.55108e+06,2740,9.5793e+06
1160,734696,9.55108e+06,2740,9.5793e+06
1161,734695,9.55108e+06,2740,9.5793e+06
1162,734695,9.55108e+06,2740,9.5793e+06
1163,734695,9.55108e+06,2740,9.5793e+06
1164,734696,9.55108e+06,2740,9.5793e+06
1165,734707,9.55108e+06,2740,9.57929e+06
1166,734695,9.55108e+06,2740,9.5793e+06
1167,734695,9.55108e+06,2740,9.5793e+06
1179,734707,9.55108e+06,2740,9.57929e+06
1185,734696,9.55108e+06,2740,9.5793e+06
1193,734696,9.55108e+06,2740,9.5793e+06
1194,734708,9.55108e+06,2740,9.57929e+06
1195,734707,9.55108e+06,2740,9.57929e+06
1196,734696,9.55108e+06,2740,9.5793e+06
1197,734696,9.55108e+06,2740,9.5793e+06
1198,734696,9.55108e+06,2740,9.5793e+06
1199,734826,9.55109e+06,2740,9.57931e+06
1200,734708,9.55108e+06,2740,9.57929e+06
1201,734696,9.55108e+06,2740,9.5793e+06
1202,734696,9.55108e+06,2740,9.5793e+06
1218,734707,9.55108e+06,2740,9.57929e+06
1221,734707,9.55108e+06,2740,9.57929e+06
1222,734707,9.55108e+06,2740,9.57929e+06
1223,734707,9.55108e+06,2740,9.57929e+06
1224,734708,9.55108e+06,2740,9.57929e+06
1226,734707,9.55108e+06,2740,9.57929e+06
1227,734707,9.55108e+06,2740,9.57929e+06
1229,734708,9.55108e+06,2740,9.57929e+06
1233,734708,9.55108e+06,2740,9.57929e+06
1236,734708,9.55108e+06,2740,9.57929e+06
