Point ID,Points_0,Points_1,Points_2,Points_Magnitude
208,734133,9.55119e+06,2740,9.57936e+06
209,734133,9.55119e+06,2740,9.57936e+06
210,734133,9.55119e+06,2740,9.57936e+06
211,734184,9.55119e+06,2740,9.57937e+06
212,734147,9.55114e+06,2740,9.57931e+06
213,734133,9.55119e+06,2740,9.57936e+06
214,734133,9.55119e+06,2740,9.57936e+06
215,734133,9.55119e+06,2740,9.57936e+06
216,734172,9.55123e+06,2740,9.5794e+06
217,734178,9.55121e+06,2740,9.57939e+06
218,734133,9.55119e+06,2740,9.57936e+06
219,734133,9.55119e+06,2740,9.57936e+06
220,734133,9.55119e+06,2740,9.57936e+06
221,734178,9.55121e+06,2740,9.57939e+06
222,734184,9.55119e+06,2740,9.57937e+06
223,734133,9.55119e+06,2740,9.57936e+06
224,734133,9.55119e+06,2740,9.57936e+06
236,734147,9.55114e+06,2740,9.57931e+06
255,734147,9.55114e+06,2740,9.57931e+06
258,734147,9.55114e+06,2740,9.57931e+06
259,734147,9.55114e+06,2740,9.57931e+06
260,734147,9.55114e+06,2740,9.57931e+06
261,734154,9.55112e+06,2740,9.57929e+06
263,734147,9.55114e+06,2740,9.57931e+06
264,734147,9.55114e+06,2740,9.57931e+06
265,734147,9.55114e+06,2740,9.57931e+06
266,734195,9.55116e+06,2740,9.57933e+06
267,734154,9.55112e+06,2740,9.57929e+06
268,734147,9.55114e+06,2740,9.57931e+06
269,734147,9.55114e+06,2740,9.57931e+06
270,734147,9.55114e+06,2740,9.57931e+06
271,734184,9.55119e+06,2740,9.57937e+06
272,734192,9.55118e+06,2740,9.57935e+06
273,734147,9.55114e+06,2740,9.57931e+06
274,734147,9.55114e+06,2740,9.57931e+06
275,734147,9.55114e+06,2740,9.57931e+06
276,734192,9.55118e+06,2740,9.57935e+06
277,734195,9.55116e+06,2740,9.57933e+06
278,734147,9.55114e+06,2740,9.57931e+06
279,734147,9.55114e+06,2740,9.57931e+06
291,734154,9.55112e+06,2740,9.57929e+06
300,734154,9.55112e+06,2740,9.57929e+06
303,734154,9.55112e+06,2740,9.57929e+06
304,734154,9.55112e+06,2740,9.57929e+06
305,734154,9.55112e+06,2740,9.57929e+06
306,734164,9.55109e+06,2740,9.57927e+06
308,734154,9.55112e+06,2740,9.57929e+06
309,734154,9.55112e+06,2740,9.57929e+06
310,734154,9.55112e+06,2740,9.57929e+06
311,734209,9.55112e+06,2740,9.5793e+06
312,734164,9.55109e+06,2740,9.57927e+06
313,734154,9.55112e+06,2740,9.57929e+06
314,734154,9.55112e+06,2740,9.57929e+06
315,734154,9.55112e+06,2740,9.57929e+06
316,734195,9.55116e+06,2740,9.57933e+06
317,734204,9.55114e+06,2740,9.57932e+06
318,734154,9.55112e+06,2740,9.57929e+06
319,734154,9.55112e+06,2740,9.57929e+06
320,734154,9.55112e+06,2740,9.57929e+06
321,734204,9.55114e+06,2740,9.57932e+06
322,734209,9.55112e+06,2740,9.5793e+06
323,734154,9.55112e+06,2740,9.57929e+06
324,734154,9.55112e+06,2740,9.57929e+06
336,734164,9.55109e+06,2740,9.57927e+06
350,734164,9.55109e+06,2740,9.57927e+06
353,734164,9.55109e+06,2740,9.57927e+06
354,734164,9.55109e+06,2740,9.57927e+06
355,734164,9.55109e+06,2740,9.57927e+06
356,734177,9.55107e+06,2740,9.57925e+06
358,734164,9.55109e+06,2740,9.57927e+06
359,734164,9.55109e+06,2740,9.57927e+06
360,734164,9.55109e+06,2740,9.57927e+06
361,734215,9.5511e+06,2740,9.57928e+06
362,734177,9.55107e+06,2740,9.57925e+06
363,734164,9.55109e+06,2740,9.57927e+06
364,734164,9.55109e+06,2740,9.57927e+06
365,734164,9.55109e+06,2740,9.57927e+06
366,734209,9.55112e+06,2740,9.5793e+06
367,734215,9.5511e+06,2740,9.57928e+06
368,734164,9.55109e+06,2740,9.57927e+06
369,734164,9.55109e+06,2740,9.57927e+06
376,734177,9.55107e+06,2740,9.57925e+06
390,734167,9.55125e+06,2740,9.57942e+06
393,734167,9.55125e+06,2740,9.57942e+06
394,734167,9.55125e+06,2740,9.57942e+06
395,734167,9.55125e+06,2740,9.57942e+06
398,734167,9.55125e+06,2740,9.57942e+06
399,734167,9.55125e+06,2740,9.57942e+06
400,734167,9.55125e+06,2740,9.57942e+06
401,734172,9.55125e+06,2740,9.57943e+06
403,734167,9.55125e+06,2740,9.57942e+06
404,734167,9.55125e+06,2740,9.57942e+06
405,734167,9.55125e+06,2740,9.57942e+06
406,734179,9.55124e+06,2740,9.57941e+06
407,734172,9.55123e+06,2740,9.5794e+06
408,734167,9.55125e+06,2740,9.57942e+06
409,734167,9.55125e+06,2740,9.57942e+06
410,734167,9.55125e+06,2740,9.57942e+06
412,734179,9.55124e+06,2740,9.57941e+06
413,734167,9.55125e+06,2740,9.57942e+06
414,734167,9.55125e+06,2740,9.57942e+06
431,734172,9.55125e+06,2740,9.57943e+06
437,734172,9.55125e+06,2740,9.57943e+06
440,734172,9.55123e+06,2740,9.5794e+06
443,734172,9.55123e+06,2740,9.5794e+06
444,734172,9.55123e+06,2740,9.5794e+06
445,734172,9.55123e+06,2740,9.5794e+06
448,734172,9.55123e+06,2740,9.5794e+06
449,734172,9.55123e+06,2740,9.5794e+06
450,734172,9.55123e+06,2740,9.5794e+06
