Point ID,Points_0,Points_1,Points_2,Points_Magnitude
219,734600,9.55131e+06,2740,9.57952e+06
220,734600,9.55131e+06,2740,9.57952e+06
222,734602,9.55132e+06,2740,9.57953e+06
223,734600,9.55131e+06,2740,9.57952e+06
224,734600,9.55131e+06,2740,9.57952e+06
225,734600,9.55131e+06,2740,9.57952e+06
226,734601,9.5513e+06,2740,9.57951e+06
228,734600,9.55131e+06,2740,9.57952e+06
229,734600,9.55131e+06,2740,9.57952e+06
230,734600,9.55131e+06,2740,9.57952e+06
231,734649,9.55131e+06,2740,9.57952e+06
232,734601,9.5513e+06,2740,9.57951e+06
233,734600,9.55131e+06,2740,9.57952e+06
234,734600,9.55131e+06,2740,9.57952e+06
235,734600,9.55131e+06,2740,9.57952e+06
236,734602,9.55132e+06,2740,9.57953e+06
237,734649,9.55131e+06,2740,9.57952e+06
238,734600,9.55131e+06,2740,9.57952e+06
239,734600,9.55131e+06,2740,9.57952e+06
252,734602,9.55132e+06,2740,9.57953e+06
261,734601,9.5513e+06,2740,9.57951e+06
270,734601,9.55128e+06,2740,9.57948e+06
273,734601,9.55128e+06,2740,9.57948e+06
274,734601,9.55128e+06,2740,9.57948e+06
275,734601,9.55128e+06,2740,9.57948e+06
277,734601,9.5513e+06,2740,9.57951e+06
278,734601,9.55128e+06,2740,9.57948e+06
279,734601,9.55128e+06,2740,9.57948e+06
280,734601,9.55128e+06,2740,9.57948e+06
281,734601,9.5513e+06,2740,9.57951e+06
282,734649,9.55131e+06,2740,9.57952e+06
283,734601,9.55128e+06,2740,9.57948e+06
284,734601,9.55128e+06,2740,9.57948e+06
285,734601,9.55128e+06,2740,9.57948e+06
286,734657,9.55129e+06,2740,9.5795e+06
287,734629,9.55122e+06,2740,9.57944e+06
288,734601,9.55128e+06,2740,9.57948e+06
289,734601,9.55128e+06,2740,9.57948e+06
290,734601,9.55128e+06,2740,9.57948e+06
291,734649,9.55131e+06,2740,9.57952e+06
292,734657,9.55129e+06,2740,9.5795e+06
293,734601,9.55128e+06,2740,9.57948e+06
294,734601,9.55128e+06,2740,9.57948e+06
307,734601,9.5513e+06,2740,9.57951e+06
326,734602,9.55135e+06,2740,9.57956e+06
335,734602,9.55132e+06,2740,9.57953e+06
338,734602,9.55132e+06,2740,9.57953e+06
339,734602,9.55132e+06,2740,9.57953e+06
340,734602,9.55132e+06,2740,9.57953e+06
342,734604,9.55134e+06,2740,9.57954e+06
343,734602,9.55132e+06,2740,9.57953e+06
344,734602,9.55132e+06,2740,9.57953e+06
345,734602,9.55132e+06,2740,9.57953e+06
346,734604,9.55134e+06,2740,9.57954e+06
347,734649,9.55131e+06,2740,9.57952e+06
348,734602,9.55132e+06,2740,9.57953e+06
349,734602,9.55132e+06,2740,9.57953e+06
355,734602,9.55135e+06,2740,9.57956e+06
358,734602,9.55135e+06,2740,9.57956e+06
359,734602,9.55135e+06,2740,9.57956e+06
360,734602,9.55135e+06,2740,9.57956e+06
361,734604,9.55134e+06,2740,9.57954e+06
363,734602,9.55135e+06,2740,9.57956e+06
364,734602,9.55135e+06,2740,9.57956e+06
365,734602,9.55135e+06,2740,9.57956e+06
366,734649,9.55131e+06,2740,9.57952e+06
367,734604,9.55134e+06,2740,9.57954e+06
368,734602,9.55135e+06,2740,9.57956e+06
369,734602,9.55135e+06,2740,9.57956e+06
370,734602,9.55135e+06,2740,9.57956e+06
371,734638,9.55139e+06,2740,9.5796e+06
372,734685,9.55136e+06,2740,9.57957e+06
373,734602,9.55135e+06,2740,9.57956e+06
374,734602,9.55135e+06,2740,9.57956e+06
375,734602,9.55135e+06,2740,9.57956e+06
376,734685,9.55136e+06,2740,9.57957e+06
377,734649,9.55131e+06,2740,9.57952e+06
378,734602,9.55135e+06,2740,9.57956e+06
379,734602,9.55135e+06,2740,9.57956e+06
397,734604,9.55134e+06,2740,9.57954e+06
406,734629,9.55122e+06,2740,9.57944e+06
421,734604,9.55134e+06,2740,9.57954e+06
430,734610,9.55144e+06,2740,9.57965e+06
433,734610,9.55144e+06,2740,9.57965e+06
434,734610,9.55144e+06,2740,9.57965e+06
435,734610,9.55144e+06,2740,9.57965e+06
437,734620,9.55145e+06,2740,9.57966e+06
438,734610,9.55144e+06,2740,9.57965e+06
439,734610,9.55144e+06,2740,9.57965e+06
440,734610,9.55144e+06,2740,9.57965e+06
441,734620,9.55145e+06,2740,9.57966e+06
442,734644,9.5514e+06,2740,9.57961e+06
443,734610,9.55144e+06,2740,9.57965e+06
444,734610,9.55144e+06,2740,9.57965e+06
457,734620,9.55145e+06,2740,9.57966e+06
470,734620,9.55145e+06,2740,9.57966e+06
473,734620,9.55145e+06,2740,9.57966e+06
474,734620,9.55145e+06,2740,9.57966e+06
475,734620,9.55145e+06,2740,9.57966e+06
477,734631,9.55145e+06,2740,9.57966e+06
478,734620,9.55145e+06,2740,9.57966e+06
479,734620,9.55145e+06,2740,9.57966e+06
480,734620,9.55145e+06,2740,9.57966e+06
481,734631,9.55145e+06,2740,9.57966e+06
482,734644,9.5514e+06,2740,9.57961e+06
483,734620,9.55145e+06,2740,9.57966e+06
484,734620,9.55145e+06,2740,9.57966e+06
487,734631,9.55145e+06,2740,9.57966e+06
500,734629,9.55122e+06,2740,9.57944e+06
503,734629,9.55122e+06,2740,9.57944e+06
504,734629,9.55122e+06,2740,9.57944e+06
505,734629,9.55122e+06,2740,9.57944e+06
506,734657,9.55129e+06,2740,9.5795e+06
507,734669,9.55128e+06,2740,9.5795e+06
508,734629,9.55122e+06,2740,9.57944e+06
509,734629,9.55122e+06,2740,9.57944e+06
510,734629,9.55122e+06,2740,9.57944e+06
511,734669,9.55128e+06,2740,9.5795e+06
513,734629,9.55122e+06,2740,9.57944e+06
514,734629,9.55122e+06,2740,9.57944e+06
525,734631,9.55145e+06,2740,9.57966e+06
528,734631,9.55145e+06,2740,9.57966e+06
529,734631,9.55145e+06,2740,9.57966e+06
530,734631,9.55145e+06,2740,9.57966e+06
532,734682,9.55145e+06,2740,9.57966e+06
533,734631,9.55145e+06,2740,9.57966e+06
534,734631,9.55145e+06,2740,9.57966e+06
535,734631,9.55145e+06,2740,9.57966e+06
536,734682,9.55145e+06,2740,9.57966e+06
537,734644,9.5514e+06,2740,9.57961e+06
538,734631,9.55145e+06,2740,9.57966e+06
539,734631,9.55145e+06,2740,9.57966e+06
547,734682,9.55145e+06,2740,9.57966e+06
550,734638,9.55139e+06,2740,9.5796e+06
553,734638,9.55139e+06,2740,9.5796e+06
554,734638,9.55139e+06,2740,9.5796e+06
555,734638,9.55139e+06,2740,9.5796e+06
558,734638,9.55139e+06,2740,9.5796e+06
559,734638,9.55139e+06,2740,9.5796e+06
560,734638,9.55139e+06,2740,9.5796e+06
562,734685,9.55136e+06,2740,9.57957e+06
563,734638,9.55139e+06,2740,9.5796e+06
564,734638,9.55139e+06,2740,9.5796e+06
565,734638,9.55139e+06,2740,9.5796e+06
566,734644,9.5514e+06,2740,9.57961e+06
568,734638,9.55139e+06,2740,9.5796e+06
569,734638,9.55139e+06,2740,9.5796e+06
577,734685,9.55136e+06,2740,9.57957e+06
581,734644,9.5514e+06,2740,9.57961e+06
585,734644,9.5514e+06,2740,9.57961e+06
588,734644,9.5514e+06,2740,9.57961e+06
589,734644,9.5514e+06,2740,9.57961e+06
590,734644,9.5514e+06,2740,9.57961e+06
591,734682,9.55145e+06,2740,9.57966e+06
592,734699,9.55138e+06,2740,9.57959e+06
593,734644,9.5514e+06,2740,9.57961e+06
594,734644,9.5514e+06,2740,9.57961e+06
595,734644,9.5514e+06,2740,9.57961e+06
596,734691,9.55137e+06,2740,9.57958e+06
598,734644,9.5514e+06,2740,9.57961e+06
