Point ID,Points_0,Points_1,Points_2,Points_Magnitude
306,734807,9.5514e+06,2740,9.57962e+06
307,734807,9.5514e+06,2740,9.57962e+06
309,734807,9.5514e+06,2740,9.57963e+06
313,734807,9.5514e+06,2740,9.57963e+06
316,734807,9.5514e+06,2740,9.57963e+06
317,734807,9.5514e+06,2740,9.57963e+06
318,734807,9.5514e+06,2740,9.57963e+06
319,734819,9.55139e+06,2740,9.57962e+06
321,734807,9.5514e+06,2740,9.57963e+06
322,734807,9.5514e+06,2740,9.57963e+06
323,734807,9.5514e+06,2740,9.57963e+06
324,734843,9.55144e+06,2740,9.57966e+06
325,734819,9.55139e+06,2740,9.57962e+06
326,734807,9.5514e+06,2740,9.57963e+06
327,734807,9.5514e+06,2740,9.57963e+06
334,734819,9.55139e+06,2740,9.57962e+06
348,734819,9.55139e+06,2740,9.57962e+06
351,734819,9.55139e+06,2740,9.57962e+06
352,734819,9.55139e+06,2740,9.57962e+06
353,734819,9.55139e+06,2740,9.57962e+06
356,734819,9.55139e+06,2740,9.57962e+06
357,734819,9.55139e+06,2740,9.57962e+06
358,734819,9.55139e+06,2740,9.57962e+06
360,734819,9.55139e+06,2740,9.57962e+06
361,734819,9.55139e+06,2740,9.57962e+06
362,734819,9.55139e+06,2740,9.57962e+06
363,734819,9.55139e+06,2740,9.57962e+06
364,734819,9.55139e+06,2740,9.57962e+06
365,734831,9.55138e+06,2740,9.57961e+06
366,734819,9.55139e+06,2740,9.57962e+06
367,734819,9.55139e+06,2740,9.57962e+06
368,734819,9.55139e+06,2740,9.57962e+06
369,734831,9.55138e+06,2740,9.57961e+06
371,734819,9.55139e+06,2740,9.57962e+06
372,734819,9.55139e+06,2740,9.57962e+06
373,734819,9.55139e+06,2740,9.57962e+06
374,734831,9.55138e+06,2740,9.57961e+06
375,734831,9.55138e+06,2740,9.57961e+06
376,734819,9.55139e+06,2740,9.57962e+06
377,734819,9.55139e+06,2740,9.57962e+06
385,734819,9.55139e+06,2740,9.57962e+06
393,734819,9.55139e+06,2740,9.57962e+06
394,734843,9.55144e+06,2740,9.57966e+06
395,734831,9.55138e+06,2740,9.57961e+06
396,734819,9.55139e+06,2740,9.57962e+06
397,734819,9.55139e+06,2740,9.57962e+06
409,734831,9.55138e+06,2740,9.57961e+06
425,734822,9.55146e+06,2740,9.57968e+06
428,734822,9.55146e+06,2740,9.57968e+06
431,734822,9.55146e+06,2740,9.57968e+06
432,734822,9.55146e+06,2740,9.57968e+06
433,734822,9.55146e+06,2740,9.57968e+06
435,734843,9.55144e+06,2740,9.57966e+06
436,734822,9.55146e+06,2740,9.57968e+06
437,734822,9.55146e+06,2740,9.57968e+06
438,734831,9.55138e+06,2740,9.57961e+06
441,734831,9.55138e+06,2740,9.57961e+06
442,734831,9.55138e+06,2740,9.57961e+06
443,734831,9.55138e+06,2740,9.57961e+06
444,734831,9.55138e+06,2740,9.57961e+06
446,734831,9.55138e+06,2740,9.57961e+06
447,734831,9.55138e+06,2740,9.57961e+06
449,734831,9.55138e+06,2740,9.57961e+06
453,734831,9.55138e+06,2740,9.57961e+06
456,734831,9.55138e+06,2740,9.57961e+06
457,734831,9.55138e+06,2740,9.57961e+06
458,734831,9.55138e+06,2740,9.57961e+06
459,734844,9.55138e+06,2740,9.5796e+06
461,734831,9.55138e+06,2740,9.57961e+06
462,734831,9.55138e+06,2740,9.57961e+06
463,734831,9.55138e+06,2740,9.57961e+06
464,734843,9.55144e+06,2740,9.57966e+06
465,734887,9.55141e+06,2740,9.57964e+06
466,734831,9.55138e+06,2740,9.57961e+06
467,734831,9.55138e+06,2740,9.57961e+06
468,734831,9.55138e+06,2740,9.57961e+06
469,734845,9.55138e+06,2740,9.5796e+06
470,734844,9.55138e+06,2740,9.5796e+06
471,734831,9.55138e+06,2740,9.57961e+06
472,734831,9.55138e+06,2740,9.57961e+06
473,734831,9.55138e+06,2740,9.57961e+06
474,734887,9.55141e+06,2740,9.57964e+06
475,734845,9.55138e+06,2740,9.5796e+06
476,734831,9.55138e+06,2740,9.57961e+06
477,734831,9.55138e+06,2740,9.57961e+06
489,734844,9.55138e+06,2740,9.5796e+06
510,734843,9.55144e+06,2740,9.57966e+06
513,734843,9.55144e+06,2740,9.57966e+06
516,734843,9.55144e+06,2740,9.57966e+06
517,734843,9.55144e+06,2740,9.57966e+06
518,734843,9.55144e+06,2740,9.57966e+06
520,734887,9.55141e+06,2740,9.57964e+06
521,734843,9.55144e+06,2740,9.57966e+06
522,734843,9.55144e+06,2740,9.57966e+06
523,734844,9.55138e+06,2740,9.5796e+06
526,734844,9.55138e+06,2740,9.5796e+06
527,734844,9.55138e+06,2740,9.5796e+06
528,734844,9.55138e+06,2740,9.5796e+06
529,734845,9.55138e+06,2740,9.5796e+06
531,734844,9.55138e+06,2740,9.5796e+06
532,734844,9.55138e+06,2740,9.5796e+06
534,734845,9.55138e+06,2740,9.5796e+06
538,734845,9.55138e+06,2740,9.5796e+06
541,734845,9.55138e+06,2740,9.5796e+06
542,734845,9.55138e+06,2740,9.5796e+06
543,734845,9.55138e+06,2740,9.5796e+06
544,734857,9.55137e+06,2740,9.5796e+06
546,734845,9.55138e+06,2740,9.5796e+06
547,734845,9.55138e+06,2740,9.5796e+06
548,734845,9.55138e+06,2740,9.5796e+06
549,734887,9.55141e+06,2740,9.57964e+06
550,734857,9.55137e+06,2740,9.5796e+06
551,734845,9.55138e+06,2740,9.5796e+06
552,734845,9.55138e+06,2740,9.5796e+06
559,734857,9.55137e+06,2740,9.5796e+06
568,734855,9.55136e+06,2740,9.57959e+06
571,734855,9.55136e+06,2740,9.57959e+06
572,734855,9.55136e+06,2740,9.57959e+06
573,734855,9.55136e+06,2740,9.57959e+06
576,734855,9.55136e+06,2740,9.57959e+06
577,734855,9.55136e+06,2740,9.57959e+06
578,734855,9.55136e+06,2740,9.57959e+06
579,734867,9.55136e+06,2740,9.57958e+06
581,734855,9.55136e+06,2740,9.57959e+06
582,734855,9.55136e+06,2740,9.57959e+06
583,734855,9.55136e+06,2740,9.57959e+06
585,734857,9.55137e+06,2740,9.5796e+06
586,734855,9.55136e+06,2740,9.57959e+06
587,734855,9.55136e+06,2740,9.57959e+06
588,734855,9.55136e+06,2740,9.57959e+06
589,734857,9.55137e+06,2740,9.5796e+06
590,734867,9.55136e+06,2740,9.57958e+06
591,734855,9.55136e+06,2740,9.57959e+06
592,734855,9.55136e+06,2740,9.57959e+06
604,734867,9.55136e+06,2740,9.57958e+06
620,734857,9.55137e+06,2740,9.5796e+06
628,734857,9.55137e+06,2740,9.5796e+06
629,734868,9.55136e+06,2740,9.57959e+06
630,734867,9.55136e+06,2740,9.57958e+06
631,734857,9.55137e+06,2740,9.5796e+06
632,734857,9.55137e+06,2740,9.5796e+06
633,734857,9.55137e+06,2740,9.5796e+06
634,734887,9.55141e+06,2740,9.57964e+06
635,734868,9.55136e+06,2740,9.57959e+06
636,734857,9.55137e+06,2740,9.5796e+06
637,734857,9.55137e+06,2740,9.5796e+06
648,734867,9.55136e+06,2740,9.57958e+06
651,734867,9.55136e+06,2740,9.57958e+06
652,734867,9.55136e+06,2740,9.57958e+06
653,734867,9.55136e+06,2740,9.57958e+06
654,734868,9.55136e+06,2740,9.57959e+06
656,734867,9.55136e+06,2740,9.57958e+06
657,734867,9.55136e+06,2740,9.57958e+06
659,734868,9.55136e+06,2740,9.57959e+06
663,734868,9.55136e+06,2740,9.57959e+06
666,734868,9.55136e+06,2740,9.57959e+06
667,734868,9.55136e+06,2740,9.57959e+06
668,734868,9.55136e+06,2740,9.57959e+06
669,734881,9.55135e+06,2740,9.57958e+06
671,734868,9.55136e+06,2740,9.57959e+06
672,734868,9.55136e+06,2740,9.57959e+06
673,734868,9.55136e+06,2740,9.57959e+06
674,734907,9.55139e+06,2740,9.57962e+06
675,734881,9.55135e+06,2740,9.57958e+06
676,734868,9.55136e+06,2740,9.57959e+06
677,734868,9.55136e+06,2740,9.57959e+06
678,734868,9.55136e+06,2740,9.57959e+06
679,734887,9.55141e+06,2740,9.57964e+06
680,734907,9.55139e+06,2740,9.57962e+06
681,734868,9.55136e+06,2740,9.57959e+06
682,734868,9.55136e+06,2740,9.57959e+06
694,734881,9.55135e+06,2740,9.57958e+06
703,734880,9.55135e+06,2740,9.57958e+06
706,734880,9.55135e+06,2740,9.57958e+06
707,734880,9.55135e+06,2740,9.57958e+06
708,734880,9.55135e+06,2740,9.57958e+06
711,734880,9.55135e+06,2740,9.57958e+06
712,734880,9.55135e+06,2740,9.57958e+06
713,734880,9.55135e+06,2740,9.57958e+06
714,734892,9.55134e+06,2740,9.57957e+06
716,734880,9.55135e+06,2740,9.57958e+06
717,734880,9.55135e+06,2740,9.57958e+06
718,734880,9.55135e+06,2740,9.57958e+06
720,734881,9.55135e+06,2740,9.57958e+06
721,734880,9.55135e+06,2740,9.57958e+06
722,734880,9.55135e+06,2740,9.57958e+06
723,734880,9.55135e+06,2740,9.57958e+06
724,734881,9.55135e+06,2740,9.57958e+06
725,734892,9.55134e+06,2740,9.57957e+06
726,734880,9.55135e+06,2740,9.57958e+06
727,734880,9.55135e+06,2740,9.57958e+06
728,734880,9.55135e+06,2740,9.57958e+06
729,734892,9.55134e+06,2740,9.57957e+06
730,734892,9.55134e+06,2740,9.57957e+06
731,734880,9.55135e+06,2740,9.57958e+06
732,734880,9.55135e+06,2740,9.57958e+06
744,734892,9.55134e+06,2740,9.57957e+06
760,734881,9.55135e+06,2740,9.57958e+06
768,734881,9.55135e+06,2740,9.57958e+06
769,734907,9.55139e+06,2740,9.57962e+06
770,734892,9.55134e+06,2740,9.57957e+06
771,734881,9.55135e+06,2740,9.57958e+06
772,734881,9.55135e+06,2740,9.57958e+06
785,734887,9.55141e+06,2740,9.57964e+06
788,734887,9.55141e+06,2740,9.57964e+06
791,734887,9.55141e+06,2740,9.57964e+06
792,734887,9.55141e+06,2740,9.57964e+06
793,734887,9.55141e+06,2740,9.57964e+06
795,734907,9.55139e+06,2740,9.57962e+06
796,734887,9.55141e+06,2740,9.57964e+06
797,734887,9.55141e+06,2740,9.57964e+06
798,734892,9.55134e+06,2740,9.57957e+06
801,734892,9.55134e+06,2740,9.57957e+06
802,734892,9.55134e+06,2740,9.57957e+06
803,734892,9.55134e+06,2740,9.57957e+06
804,734892,9.55134e+06,2740,9.57957e+06
806,734892,9.55134e+06,2740,9.57957e+06
807,734892,9.55134e+06,2740,9.57957e+06
809,734892,9.55134e+06,2740,9.57957e+06
813,734892,9.55134e+06,2740,9.57957e+06
816,734892,9.55134e+06,2740,9.57957e+06
817,734892,9.55134e+06,2740,9.57957e+06
818,734892,9.55134e+06,2740,9.57957e+06
819,734904,9.55133e+06,2740,9.57956e+06
821,734892,9.55134e+06,2740,9.57957e+06
822,734892,9.55134e+06,2740,9.57957e+06
823,734892,9.55134e+06,2740,9.57957e+06
824,734931,9.55138e+06,2740,9.57961e+06
825,734904,9.55133e+06,2740,9.57956e+06
826,734892,9.55134e+06,2740,9.57957e+06
827,734892,9.55134e+06,2740,9.57957e+06
828,734892,9.55134e+06,2740,9.57957e+06
829,734907,9.55139e+06,2740,9.57962e+06
830,734931,9.55138e+06,2740,9.57961e+06
831,734892,9.55134e+06,2740,9.57957e+06
832,734892,9.55134e+06,2740,9.57957e+06
844,734904,9.55133e+06,2740,9.57956e+06
853,734894,9.55118e+06,2740,9.57942e+06
856,734894,9.55118e+06,2740,9.57942e+06
857,734894,9.55118e+06,2740,9.57942e+06
858,734894,9.55118e+06,2740,9.57942e+06
861,734894,9.55118e+06,2740,9.57942e+06
862,734894,9.55118e+06,2740,9.57942e+06
863,734894,9.55118e+06,2740,9.57942e+06
864,734935,9.55116e+06,2740,9.57939e+06
866,734894,9.55118e+06,2740,9.57942e+06
867,734894,9.55118e+06,2740,9.57942e+06
868,734894,9.55118e+06,2740,9.57942e+06
869,734953,9.55127e+06,2740,9.5795e+06
870,734935,9.55116e+06,2740,9.57939e+06
871,734894,9.55118e+06,2740,9.57942e+06
872,734894,9.55118e+06,2740,9.57942e+06
873,734894,9.55118e+06,2740,9.57942e+06
875,734953,9.55127e+06,2740,9.5795e+06
876,734894,9.55118e+06,2740,9.57942e+06
877,734894,9.55118e+06,2740,9.57942e+06
884,734935,9.55116e+06,2740,9.57939e+06
899,734904,9.55133e+06,2740,9.57956e+06
918,734904,9.55133e+06,2740,9.57956e+06
921,734904,9.55133e+06,2740,9.57956e+06
922,734904,9.55133e+06,2740,9.57956e+06
923,734904,9.55133e+06,2740,9.57956e+06
926,734904,9.55133e+06,2740,9.57956e+06
927,734904,9.55133e+06,2740,9.57956e+06
928,734904,9.55133e+06,2740,9.57956e+06
930,734904,9.55133e+06,2740,9.57956e+06
931,734904,9.55133e+06,2740,9.57956e+06
932,734904,9.55133e+06,2740,9.57956e+06
933,734904,9.55133e+06,2740,9.57956e+06
934,734904,9.55133e+06,2740,9.57956e+06
935,734917,9.55132e+06,2740,9.57956e+06
936,734904,9.55133e+06,2740,9.57956e+06
937,734904,9.55133e+06,2740,9.57956e+06
938,734904,9.55133e+06,2740,9.57956e+06
939,734917,9.55132e+06,2740,9.57955e+06
941,734904,9.55133e+06,2740,9.57956e+06
942,734904,9.55133e+06,2740,9.57956e+06
943,734904,9.55133e+06,2740,9.57956e+06
944,734917,9.55132e+06,2740,9.57956e+06
945,734917,9.55132e+06,2740,9.57955e+06
946,734904,9.55133e+06,2740,9.57956e+06
947,734904,9.55133e+06,2740,9.57956e+06
955,734904,9.55133e+06,2740,9.57956e+06
963,734904,9.55133e+06,2740,9.57956e+06
964,734931,9.55138e+06,2740,9.57961e+06
965,734917,9.55132e+06,2740,9.57956e+06
966,734904,9.55133e+06,2740,9.57956e+06
967,734904,9.55133e+06,2740,9.57956e+06
979,734917,9.55132e+06,2740,9.57955e+06
995,734907,9.55139e+06,2740,9.57962e+06
998,734907,9.55139e+06,2740,9.57962e+06
1001,734907,9.55139e+06,2740,9.57962e+06
1002,734907,9.55139e+06,2740,9.57962e+06
1003,734907,9.55139e+06,2740,9.57962e+06
1005,734931,9.55138e+06,2740,9.57961e+06
1006,734907,9.55139e+06,2740,9.57962e+06
1007,734907,9.55139e+06,2740,9.57962e+06
1008,734917,9.55132e+06,2740,9.57955e+06
1011,734917,9.55132e+06,2740,9.57955e+06
1012,734917,9.55132e+06,2740,9.57955e+06
1013,734917,9.55132e+06,2740,9.57955e+06
1014,734917,9.55132e+06,2740,9.57956e+06
1016,734917,9.55132e+06,2740,9.57955e+06
1017,734917,9.55132e+06,2740,9.57955e+06
1019,734917,9.55132e+06,2740,9.57956e+06
1023,734917,9.55132e+06,2740,9.57956e+06
1026,734917,9.55132e+06,2740,9.57956e+06
1027,734917,9.55132e+06,2740,9.57956e+06
1028,734917,9.55132e+06,2740,9.57956e+06
1029,734929,9.55131e+06,2740,9.57955e+06
1031,734917,9.55132e+06,2740,9.57956e+06
1032,734917,9.55132e+06,2740,9.57956e+06
1033,734917,9.55132e+06,2740,9.57956e+06
1034,734955,9.55136e+06,2740,9.5796e+06
1035,734929,9.55131e+06,2740,9.57955e+06
1036,734917,9.55132e+06,2740,9.57956e+06
1037,734917,9.55132e+06,2740,9.57956e+06
1038,734917,9.55132e+06,2740,9.57956e+06
1039,734931,9.55138e+06,2740,9.57961e+06
1040,734955,9.55136e+06,2740,9.5796e+06
1041,734917,9.55132e+06,2740,9.57956e+06
1042,734917,9.55132e+06,2740,9.57956e+06
1054,734929,9.55131e+06,2740,9.57955e+06
1063,734929,9.55129e+06,2740,9.57952e+06
1066,734929,9.55129e+06,2740,9.57952e+06
1067,734929,9.55129e+06,2740,9.57952e+06
1068,734929,9.55129e+06,2740,9.57952e+06
1071,734929,9.55129e+06,2740,9.57952e+06
1072,734929,9.55129e+06,2740,9.57952e+06
1073,734929,9.55129e+06,2740,9.57952e+06
1074,734941,9.55128e+06,2740,9.57951e+06
1076,734929,9.55129e+06,2740,9.57952e+06
1077,734929,9.55129e+06,2740,9.57952e+06
1078,734929,9.55129e+06,2740,9.57952e+06
1080,734940,9.55131e+06,2740,9.57954e+06
1081,734929,9.55129e+06,2740,9.57952e+06
1082,734929,9.55129e+06,2740,9.57952e+06
1083,734929,9.55129e+06,2740,9.57952e+06
1084,734940,9.55131e+06,2740,9.57954e+06
1085,734941,9.55128e+06,2740,9.57951e+06
1086,734929,9.55129e+06,2740,9.57952e+06
1087,734929,9.55129e+06,2740,9.57952e+06
1093,734929,9.55131e+06,2740,9.57955e+06
1096,734929,9.55131e+06,2740,9.57955e+06
1097,734929,9.55131e+06,2740,9.57955e+06
1098,734929,9.55131e+06,2740,9.57955e+06
1101,734929,9.55131e+06,2740,9.57955e+06
1102,734929,9.55131e+06,2740,9.57955e+06
1103,734929,9.55131e+06,2740,9.57955e+06
1105,734929,9.55131e+06,2740,9.57955e+06
1106,734929,9.55131e+06,2740,9.57955e+06
1107,734929,9.55131e+06,2740,9.57955e+06
1108,734929,9.55131e+06,2740,9.57955e+06
1109,734929,9.55131e+06,2740,9.57955e+06
1110,734940,9.55131e+06,2740,9.57954e+06
1111,734929,9.55131e+06,2740,9.57955e+06
1112,734929,9.55131e+06,2740,9.57955e+06
1113,734929,9.55131e+06,2740,9.57955e+06
1114,734940,9.55131e+06,2740,9.57954e+06
1116,734929,9.55131e+06,2740,9.57955e+06
1117,734929,9.55131e+06,2740,9.57955e+06
1125,734929,9.55131e+06,2740,9.57955e+06
1133,734929,9.55131e+06,2740,9.57955e+06
1134,734972,9.55134e+06,2740,9.57958e+06
1135,734940,9.55131e+06,2740,9.57954e+06
1136,734929,9.55131e+06,2740,9.57955e+06
1137,734929,9.55131e+06,2740,9.57955e+06
1138,734929,9.55131e+06,2740,9.57955e+06
1139,734955,9.55136e+06,2740,9.5796e+06
1140,734972,9.55134e+06,2740,9.57958e+06
1141,734929,9.55131e+06,2740,9.57955e+06
1142,734929,9.55131e+06,2740,9.57955e+06
1164,734940,9.55131e+06,2740,9.57954e+06
1174,734941,9.55128e+06,2740,9.57951e+06
1180,734931,9.55138e+06,2740,9.57961e+06
1183,734931,9.55138e+06,2740,9.57961e+06
1186,734931,9.55138e+06,2740,9.57961e+06
1187,734931,9.55138e+06,2740,9.57961e+06
1188,734931,9.55138e+06,2740,9.57961e+06
1191,734931,9.55138e+06,2740,9.57961e+06
1192,734931,9.55138e+06,2740,9.57961e+06
1193,734931,9.55138e+06,2740,9.57961e+06
1195,734955,9.55136e+06,2740,9.5796e+06
1196,734931,9.55138e+06,2740,9.57961e+06
1197,734931,9.55138e+06,2740,9.57961e+06
1198,734935,9.55116e+06,2740,9.57939e+06
1201,734935,9.55116e+06,2740,9.57939e+06
1202,734935,9.55116e+06,2740,9.57939e+06
1203,734935,9.55116e+06,2740,9.57939e+06
1204,734996,9.55124e+06,2740,9.57948e+06
1206,734935,9.55116e+06,2740,9.57939e+06
1207,734935,9.55116e+06,2740,9.57939e+06
1208,734935,9.55116e+06,2740,9.57939e+06
1209,734953,9.55127e+06,2740,9.5795e+06
1210,734996,9.55124e+06,2740,9.57948e+06
1211,734935,9.55116e+06,2740,9.57939e+06
1212,734935,9.55116e+06,2740,9.57939e+06
1219,734996,9.55124e+06,2740,9.57948e+06
1225,734940,9.55131e+06,2740,9.57954e+06
1233,734940,9.55128e+06,2740,9.57951e+06
1236,734940,9.55128e+06,2740,9.57951e+06
1237,734940,9.55128e+06,2740,9.57951e+06
1238,734940,9.55128e+06,2740,9.57951e+06
1241,734940,9.55128e+06,2740,9.57951e+06
1242,734940,9.55128e+06,2740,9.57951e+06
1243,734940,9.55128e+06,2740,9.57951e+06
1244,734953,9.55127e+06,2740,9.5795e+06
1246,734940,9.55128e+06,2740,9.57951e+06
1247,734940,9.55128e+06,2740,9.57951e+06
1248,734940,9.55128e+06,2740,9.57951e+06
1250,734941,9.55128e+06,2740,9.57951e+06
1251,734940,9.55128e+06,2740,9.57951e+06
1252,734940,9.55128e+06,2740,9.57951e+06
